Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
1084,"Enzieholm, Bogle Walls, Dumfries & Galloway",-346598,7402797,2.793097692305562e-12,-3.8019426573334125,Dumfries & Galloway,Dumfriesshire,Westerkirk
1085,"Carrickspringan, Meath (Big Rock.)",-765986,7134827,2.3143597575854206e-13,-3.8036243824658404,Meath,Meath,Carrickspringan
1086,"Knowth, Meath",-722837,7112898,2.2545776249000113e-13,-3.8036368541682215,Meath,Meath,Knowth
1087,"Billholm, Dumfries & Galloway (River Esk)",-348878,7404181,2.797345163172832e-12,-3.8019412588827963,Dumfries & Galloway,Dumfriesshire,Westerkirk
1088,"Greaghnaglogh, Roscommon (Doon Roeree)",-905830,7190485,3.1153325628521187e-13,-3.8034765636874996,Roscommon,Roscommon,Greaghnaglogh
1089,"Castletenison Demesne, Roscommon",-910817,7181380,3.1730158021968685e-13,-3.8034670548391754,Roscommon,Roscommon,Castletenison Demesne
1090,"Cloonamore (Cluana Mór), Galway (Inishbofin) (Dunahineena)",-1134819,7101232,3.350545533134932e-13,-3.803438567429026,Galway (Inishbofin),Galway,Cloonamore
1091,"Annagh, Roscommon",-910703,7181031,3.1719592518804906e-13,-3.803467227856835,Roscommon,Roscommon,Annagh
1092,"Churchacres, Roscommon",-908140,7181329,3.145214923261954e-13,-3.803471621649233,Roscommon,Roscommon,Churchacres
1093,"Beagh, Roscommon",-942979,7119890,3.3783266306142376e-13,-3.803434210875648,Roscommon,Roscommon,Beagh
1094,"Camp Hill, Bailiehill, Dumfries & Galloway (Bailiehill)",-352979,7401430,2.7363912999508564e-12,-3.8019614794516263,Dumfries & Galloway,Dumfriesshire,Westerkirk
1095,"Curragh (An Curragh), Galway (Caherdoona (Fort of The City))",-1118747,7095331,3.68732814995181e-13,-3.8033874488191075,Galway,Galway,Curragh
1096,"Ballymore, Roscommon",-900186,7119898,2.967375940412204e-13,-3.8035015616654464,Roscommon,Roscommon,Ballymore
1097,"Shankoagh, Roscommon",-939850,7116017,3.3518199028071144e-13,-3.8034383670043397,Roscommon,Roscommon,Shankoagh
1098,"Fahy (An Fhaiche), Galway",-1125638,7075911,3.384111273176237e-13,-3.8034333070690263,Galway,Galway,Fahy
1099,"Dundermot, Roscommon",-941632,7113573,3.3613055472747737e-13,-3.8034368769255953,Roscommon,Roscommon,Dundermot
1100,"Fawnmore (An Fán Mór), Fawnmore (Inishbofin)",-1138922,7099618,3.22161370801267e-13,-3.8034591420913575,Fawnmore (Inishbofin),Galway,Fawnmore
1101,"Warren, Roscommon (Rindown Peninsula)",-889335,7082962,2.762876090704955e-13,-3.803537672527387,Roscommon,Roscommon,Warren
1102,"High Island (Ardoileán), Galway (High Island)",-1140796,7084912,3.0501630438102836e-13,-3.803487464083683,Galway (High Island),Galway,High Island
1103,"Castle O'Er, Dumfries & Galloway",-355479,7405473,2.7694523442941314e-12,-3.8019504711912306,Dumfries & Galloway,Dumfriesshire,Eskdalemuir
1104,"Inishark (Inis Airc), Galway",-1145432,7096391,3.0009062530425347e-13,-3.803495817374026,Galway,Galway,Inishark
1105,"Clogher Beg, Sligo",-932604,7219133,3.258902761937596e-13,-3.803453130115405,Sligo,Sligo,Clogher Beg
1106,"Inishshark, Galway (Inishark) (Dooneenapisha)",-1142459,7096294,3.090760077439771e-13,-3.803480653813462,Galway (Inishark),Galway,Inishark
1107,"Bleakmoor Hill, Northumberland (Harden Quarry)",-229828,7434733,2.8272030857681484e-12,-3.8019314722891004,Northumberland,Northumberland,Biddlestone
1108,"Hazelwood Demesne, Sligo",-937315,7218830,3.282241708128216e-13,-3.803449393023131,Sligo,Sligo,Hazelwood Demesne
1109,"Knoxspark, Sligo",-946476,7209401,3.355047586458454e-13,-3.8034378596261713,Sligo,Sligo,Knoxspark
1110,"Killeany (Cill Ñinne), Galway (Inis Mór) (Dooncaher (The Black Fort))",-1078433,7002344,4.097044823246258e-13,-3.8033297083113164,Galway (Inis Mór),Galway,Killeany
1111,"Haw Birren, Westside, Dumfries & Galloway (Westside)",-358122,7405498,2.7505892785411124e-12,-3.8019567400369474,Dumfries & Galloway,Dumfriesshire,Eskdalemuir
1112,"Tanlawhill, Dumfries & Galloway",-357035,7403046,2.729184831678674e-12,-3.8019638919755114,Dumfries & Galloway,Dumfriesshire,Eskdalemuir
1113,"Westquarter (An Cheathr– Iartharach), Galway (Inishbofin) (Doonmore (Big Fort))",-1141769,7098422,3.1282361605160047e-13,-3.8034744253818165,Galway (Inishbofin),Galway,Westquarter
1114,"Hetton Dean West, Northumberland",-216274,7481037,2.749138251285822e-12,-3.801957223574508,Northumberland,Northumberland,Chatton
1115,"Lahanagh, Sligo",-937313,7215715,3.295849355226832e-13,-3.8034472231642353,Sligo,Sligo,Lahanagh
1116,"Douglas Farm, Dumfries & Galloway (Wardens Dykes; Boghead; The Bracken; Gretna)",-344116,7363747,2.2338650421652248e-12,-3.802142311279148,Dumfries & Galloway,Dumfriesshire,Gretna
1117,"Westquarter (An Cheathr– Iartharach), Westquarter (Inishbofin) (Doongrania)",-1139020,7096873,3.19684877744275e-13,-3.8034631632559104,Westquarter (Inishbofin),Galway,Galway
1118,"Alaghee/Alachaí Mór, Kerry (Doongar)",-1150801,6766924,3.1212608610404524e-13,-3.8034755804767957,Kerry,Kerry,Alaghee
1119,"Ballyhoge, Wexford",-730948,6872698,2.1409788129164128e-13,-3.8036612412845017,Wexford,Wexford,Ballyhoge
1120,"Cloghanecanuig (Clochán Ceannúigh), Kerry (Iveragh Peninsula) (An Dún)",-1151968,6772073,3.130734775155543e-13,-3.803474012078373,Kerry (Iveragh Peninsula),Kerry,Kerry
1121,"Cool East (An Chúil Thoir), Kerry (Iveragh Peninsula) (Dún Rua (Red Fort))",-1155343,6784666,3.1160158583637865e-13,-3.803476450292365,Kerry (Iveragh Peninsula),Kerry,Cool East
1122,"Gilknockie Castle, Dumfries & Galloway (Gilnockie Bridge)",-329877,7380234,2.5255422194382143e-12,-3.80203409452928,Dumfries & Galloway,Dumfriesshire,Canonbie
1123,"Loch Hill, Dumfries & Galloway (Glendivan; Hoghill)",-331962,7400773,2.8371669997205196e-12,-3.801928223355805,Dumfries & Galloway,Dumfriesshire,Ewes
1124,"Shaw Hill, Calkin, Dumfries & Galloway (Cauldkinefoot; Culkin)",-344402,7397749,2.7369374591536267e-12,-3.8019612968038388,Dumfries & Galloway,Dumfriesshire,Westerkirk
1125,"Craig Hill, Dumfries & Galloway (Craig)",-338446,7396929,2.7537136885231183e-12,-3.801955699502567,Dumfries & Galloway,Dumfriesshire,Westerkirk
1126,"Little Hill, Craig, Dumfries & Galloway (Little Hill Craig; Craighill)",-338490,7397524,2.7620942846559984e-12,-3.8019529127718914,Dumfries & Galloway,Dumfriesshire,Westerkirk
1127,"Gibb's Hill, Dumfries & Galloway (Logan Water)",-343573,7390476,2.6379673708666496e-12,-3.8019948427767454,Dumfries & Galloway,Dumfriesshire,Langholm
1128,"Brieryshaw Hill, Dumfries & Galloway",-333089,7403773,2.8758487058038128e-12,-3.8019156895624646,Dumfries & Galloway,Dumfriesshire,Ewes
1129,"Kirk Hill, Scottish Borders",-316707,7394718,2.788961168779043e-12,-3.8019440207630866,Scottish Borders,Roxburghshire,Castleton
1130,"Carby Hill, Scottish Borders",-311791,7391222,2.7389051481336363e-12,-3.8019606389875733,Scottish Borders,Roxburghshire,Castleton
1131,"Cool West (An Chúil Thiar), Cool West (Iveragh Peninsula) (Dundagallan; Dún Dá Ghallán (fort of the two pillars))",-1155967,6784490,3.0956243669337116e-13,-3.8034798422472247,Cool West (Iveragh Peninsula),Kerry,Kerry
1132,"Emlagh (An Timleach), Kerry (Doonear)",-1143296,6794082,3.5265483380624384e-13,-3.8034114032662694,Kerry,Kerry,Emlagh
1133,"Foilnageragh (Faill na Gcaoireach), Kerry (Iveragh Peninsula) (Dromgour  (Goats Ridge))",-1156379,6775758,3.0263938307812556e-13,-3.8034914825080066,Kerry (Iveragh Peninsula),Kerry,Foilnageragh
1134,"Reencaheragh (Rinn Chathrach), Kerry (Caisleán Rinn Chathrach; Doon Point)",-1157462,6778019,3.0087257819001555e-13,-3.8034944845705834,Kerry,Kerry,Reencaheragh
1135,"Reencaheragh (Rinn Chathrach), Kerry",-1157092,6777932,3.019570025517e-13,-3.8034926404380265,Kerry,Kerry,Reencaheragh
1136,"Ballyickeen Commons (Coimên Bhaile Cên), Kerry (Doonbinnia)",-1164699,6822744,2.90704159404238e-13,-3.8035120195955865,Kerry,Kerry,Ballyickeen
1137,"Ballymacadoyle (Baile Mhic and Daill), Kerry (Doon; An Dún)",-1144938,6820623,3.5548727685261267e-13,-3.803407125622739,Kerry,Kerry,Ballymacadoyle
1138,"Ballymore West (Baile Móir Thiar), Kerry (Fail na Mná)",-1150782,6822746,3.3726598562427046e-13,-3.803435097373198,Kerry,Kerry,Ballymore West
1139,"Ballymore West (Baile Móir Thiar), Kerry (An Dúinín)",-1150597,6822124,3.378523756140419e-13,-3.803434180057507,Kerry,Kerry,Ballymore West
1140,"Ballynahow (Baile na Habha), Kerry (Doonore; An Dún Rua)",-1147575,6843490,3.4469259993996125e-13,-3.8034235653245396,Kerry,Kerry,Ballynahow
1141,"Hepburn Bell, Northumberland",-212007,7461987,2.6152395225114665e-12,-3.802002677030516,Northumberland,Northumberland,Chillingham
1142,"Shipman Head, Isles of Scilly",-708048,6440123,5.9911161526656e-14,-3.8041683434290454,Isles of Scilly,Cornwall,Bryher
1143,"Burnt Hill, St Martin's, Isles of Scilly",-698369,6440315,7.181290349452576e-14,-3.804106125296421,Isles of Scilly,Cornwall,St Martin's
1144,"Giant's Castle, St Mary's, Isles of Scilly",-699690,6430971,6.81579606521283e-14,-3.804124366296451,Isles of Scilly,Cornwall,St Mary's
1145,"Arran, Glenashdale, North Ayrshire",-569715,7455760,8.813014898968115e-13,-3.802858257738048,North Ayrshire,Buteshire,Kilbride
1146,"Arran, Dippen, North Ayrshire",-565996,7450983,8.865578876950013e-13,-3.802854213712415,North Ayrshire,Buteshire,Kilmory
1147,"Arran, Dippen, North Ayrshire",-567083,7450070,8.842190190837807e-13,-3.8028560109392564,North Ayrshire,Buteshire,Kilmory
1148,"Arran, Clauchlands, 'Dun Fionn', North Ayrshire",-567649,7471127,8.868029418247871e-13,-3.8028540256109906,North Ayrshire,Buteshire,Kilbride
1149,"Arran, An Cnap, North Ayrshire",-573774,7492504,8.814526751686394e-13,-3.8028581411751694,North Ayrshire,Buteshire,Kilbride
1150,"Arran, North Sannox, Torr An T' Sean Chaisteil, North Ayrshire",-576602,7494717,8.806187809618728e-13,-3.8028587842859354,North Ayrshire,Buteshire,Kilbride
1151,"Bute, Ardnahoe, Argyll & Bute",-565982,7513076,8.725085224534413e-13,-3.802865062567415,Argyll & Bute,Buteshire,Kingarth
1152,"Bute, Loch Quien, Argyll & Bute",-566791,7515972,8.704982072958176e-13,-3.802866625434436,Argyll & Bute,Buteshire,North Bute
1153,"Bute, Dun Scalpsie, Argyll & Bute",-568129,7515193,8.715282064754008e-13,-3.802865824356462,Argyll & Bute,Buteshire,North Bute
1154,"Moel Hiraddug, Denbighshire (Moel Hiraddug Camp)",-379265,7037694,8.928878339881599e-13,-3.802849367141815,Denbighshire,Flintshire,Dyserth
1155,"Penycloddiau, Denbighshire (Pen y Cloddiau)",-367969,7019842,1.0117653956639629e-12,-3.8027627260341865,Denbighshire,Flintshire,Llandyrnog
1156,"Moel Arthur, Flintshire",-365199,7017205,1.0278249025809828e-12,-3.802751606539315,Flintshire,Flintshire,Nannerch
1157,"Llwyn Bryn Dinas, Powys (Llwyn Bryn-Dinas)",-359538,6948634,1.4946035736225162e-12,-3.802473218910453,Powys,Denbighshire,Llangedwyn
1158,"Cadzow, South Lanarkshire (Hamilton High Parks; High Parks Farm)",-447340,7510395,1.6873688840569953e-12,-3.802376986720205,South Lanarkshire,Lanarkshire,Hamilton
1159,"Castell Dinas Brân, Denbighshire (Castle Dynas Bran)",-351633,6979179,1.2734119067863743e-12,-3.8025956622907233,Denbighshire,Denbighshire,Llangollen urban
1160,"Pen y Gaer, Trefor, Denbighshire",-347141,6978627,1.2637637085664932e-12,-3.8026013495200988,Denbighshire,Denbighshire,Trefor
1161,"y Gardden, Ruabon, Wrexham (Gardden Camp, Caer Din; y Dref Fawr; Coed Cristionydd)",-339435,6982268,1.2111899886699228e-12,-3.8026329150795606,Wrexham,Denbighshire,Ruabon
1162,"Caer Estyn, Flintshire",-336884,7003416,1.0576869008010216e-12,-3.8027312662894146,Flintshire,Flintshire,Hope
1164,"Moel Ffagnallt, Flintshire",-357850,7023785,9.712916840990554e-13,-3.80279133871293,Flintshire,Flintshire,Halkyn
1165,"Moel y Gaer, Rhosesmor, Flintshire (Moel-y-Gaer Camp)",-354309,7022391,9.748220600988652e-13,-3.8027888083140176,Flintshire,Flintshire,Halkyn
1166,"Bryn-y-Gaer, Broughton, Wrexham (Bryn-y-Gaer Enclosure)",-338212,6996365,1.1106285206174477e-12,-3.8026962230142414,Wrexham,Denbighshire,Broughton
1167,"Pen y Corddyn Mawr, Conwy (Pen y Gorddyn; Pen-y-Corddyn-Mawr, Abergele; Pen-y-Corddyn Camp)",-403861,7033689,9.087940430491786e-13,-3.802837299256666,Conwy,Denbighshire,Llanddulas and Rhyd-y-foel
1168,"Dinorben, Conwy (Parc y Meirch)",-395059,7032764,9.223563825286854e-13,-3.80282713202837,Conwy,Denbighshire,Abergele
1169,"Castell Cawr, Conwy",-400436,7034352,9.076346718273331e-13,-3.802838173575579,Conwy,Denbighshire,Abergele
1170,"Crogals Castle, North Lanarkshire",-441426,7526495,1.7308981487524105e-12,-3.8023563893117207,North Lanarkshire,Lanarkshire,Bothwell
1171,"Moel y Gaer, Llanbedr, Denbighshire",-364442,7010060,1.078218437773616e-12,-3.8027175257443133,Denbighshire,Denbighshire,Llanbedr Dyffryn Clwyd
1172,"Bute, Barone Hill, Argyll & Bute",-565846,7523125,8.639290791250825e-13,-3.8028717510573986,Argyll & Bute,Buteshire,North Bute
1173,"Caer Ddunod, Conwy (Caer-Ddunod)",-391385,6993283,1.2031121145824788e-12,-3.8026378541467842,Conwy,Denbighshire,Llanfihangel Glyn Myfyr
1174,"Caer Caradog, Conwy",-394029,6986436,1.2490336895867407e-12,-3.802610094340139,Conwy,Denbighshire,Llanfihangel Glyn Myfyr
1175,"Pwll-y-Clai, Denbighshire (Caer Bryn; Pwll y Clai; Prolly Clai)",-375741,7004697,1.1255891200074651e-12,-3.802686543963057,Denbighshire,Denbighshire,Cyffylliog
1177,"Dinas Melin-y-Wig, Denbighshire",-380664,6988676,1.24186072254963e-12,-3.8026143802892283,Denbighshire,Merioneth,Betws Gwerfil Goch
1178,"Moel Fodig, Denbighshire",-372741,6983123,1.2799643483729953e-12,-3.802591817974791,Denbighshire,Merioneth,Corwen
1179,"Caer Drewyn, Denbighshire (Caer Drewen)",-374102,6980978,1.295887087150506e-12,-3.802582536205596,Denbighshire,Merioneth,Corwen
1180,"Bute, Little Dunagoil, Argyll & Bute",-562096,7505929,8.777477926502724e-13,-3.8028610018713844,Argyll & Bute,Buteshire,Kingarth
1182,"Craig yr y chain, Denbighshire (Craig yr ychen; Craig yr Uchain)",-384309,6967828,1.3871044854489344e-12,-3.802530924682643,Denbighshire,Merioneth,Llandrillo
1183,"Pen y Gaer, Efenechtyd, Denbighshire",-371431,6998362,1.1694539589165567e-12,-3.8026587009260426,Denbighshire,Denbighshire,Efenechtyd
1184,"Craig Adwy Wynt, Denbighshire (Craig Adwywynt; Craig-Adwy-Wynt)",-368711,6997729,1.1719157773489077e-12,-3.8026571612693942,Denbighshire,Denbighshire,Efenechtyd
1185,"Cerrig Gwynion, Wrexham (Mynnyd Bach Camp; Roman Camp Wood)",-363148,6963981,1.4024344286775663e-12,-3.80252249839124,Wrexham,Denbighshire,Ceiriog Ucha
1187,"Pen-y-Coed, Powys",-364446,6919196,1.6683388272382016e-12,-3.8023861146680145,Powys,Montgomeryshire,Castle Caereinion
1188,"Pant-y-Ffridd, Powys (Ffridd Penthryn West)",-361296,6912452,1.694176614014527e-12,-3.8023737397595783,Powys,Montgomeryshire,Berriew
1189,"Lawn Farm, Powys",-352957,6869748,1.8153108069730889e-12,-3.8023175106282734,Powys,Radnorshire,Beguildy
1190,"Fron Goth Ii, Powys (Fron-Goth)",-351008,6862404,1.823314512233994e-12,-3.802313893982146,Powys,Montgomeryshire,Darowen
1192,"Mynydd Llangorse, Powys (Cockit Hill)",-358783,6789602,1.8349582973221804e-12,-3.802308653328839,Powys,Brecknockshire,Llangors
1193,"Perwlwyn Coppice, Powys (Derwlwyn Coppice)",-362994,6941023,1.547366448121858e-12,-3.802446009855515,Powys,Montgomeryshire,Llanfylin
1194,"Nant Tarthwynni West, Powys (Nant Tarthwyni I; Nant Torthwyni)",-370001,6775940,1.8223823986446382e-12,-3.8023143145748035,Powys,Brecknockshire,Talybont-on-Usk
1195,"Garth Hill Enclosure, Nantmel, Powys",-376890,6826314,1.904304554918056e-12,-3.8022779394726487,Powys,Radnorshire,Nantmel
1196,"Llwyn Llwyd, Powys",-385155,6806913,1.8973928848120204e-12,-3.802280963327843,Powys,Brecknockshire,Merthyr Cynog
1197,"Bausley Hill, Powys (Bausley Camp; Castle Camp)",-334553,6932148,1.4959753404088666e-12,-3.802472502614348,Powys,Montgomeryshire,Bausley With Criggion
1198,"Cefn-y-Castell, Powys (Middletown Hill)",-337245,6930143,1.520504443877396e-12,-3.80245977523186,Powys,Montgomeryshire,Trewern
1199,"Pen-y-Castell Ii, Powys (Pen-y-Castell Hillfort)",-395651,6887474,1.8075037330210988e-12,-3.80232104976596,Powys,Montgomeryshire,Llanidloes Without
1200,"Pen-y-Clun, Powys (Pen y Clun)",-398874,6886418,1.807682039376192e-12,-3.8023209688096937,Powys,Montgomeryshire,Llanidloes Without
1201,"Bute, Dunagoil, Argyll & Bute",-562380,7505566,8.779701217482538e-13,-3.802860829950894,Argyll & Bute,Buteshire,Kingath
1202,"Pen y Gaer, Llanidloes, Powys",-401719,6885353,1.807796083665679e-12,-3.8023209170333594,Powys,Montgomeryshire,Llanidloes Without
1203,"Coed Mawr Gaer, Powys (y Gaer, Coed Mawr; Gaer Fechan)",-384139,6887238,1.8147981149098413e-12,-3.802317742699518,Powys,Montgomeryshire,Llandinam
1204,"Sibwll Wood Camp, Powys (Clwt Camp)",-357246,6890594,1.7706988557408643e-12,-3.802337887785936,Powys,Montgomeryshire,Kerry
1205,"Coneypark, Falkirk (Easter Auchincloich)",-442275,7556389,1.5905304901744972e-12,-3.8024242549952096,Falkirk,Stirlingshire,Kilsyth
1206,"Fronderw Wood Camp, Powys (Fron Derw Camp; Fron Derw Wood Camp)",-358557,6889536,1.7776654176609026e-12,-3.8023346809572454,Powys,Montgomeryshire,Kerry
1207,"Cwm Golog, Kerry, Powys (Cwm-Golog)",-357977,6888231,1.7803961790629369e-12,-3.8023334264680853,Powys,Montgomeryshire,Kerry
1209,"Rhyd Uchaf Ii, Powys",-386447,6772901,1.829520822998609e-12,-3.802311097575444,Powys,Brecknockshire,Glyn Tarell
1210,"Gelli-Nedd, Powys",-397625,6766561,1.817056642264912e-12,-3.8023167207341406,Powys,Brecknockshire,Ystradfellte
1211,"Coed Pentwyn, Powys (Coed Pen-Twyn)",-353107,6771013,1.7834379009303531e-12,-3.8023320307951467,Powys,Brecknockshire,Llangattock
1212,"Cross Oak, Powys",-366725,6782664,1.8341325354118854e-12,-3.802309024180109,Powys,Brecknockshire,Talybont-on-Usk
1217,"Moel y Gaer, Bodfari, Denbighshire (Moel-y-Gaer, Bodfari)",-373679,7025004,9.790068740815804e-13,-3.802785817581771,Denbighshire,Flintshire,Bodfari
1218,"Craig-y-Ddinas, Pontneddfechan, Powys (Craig y Dinas)",-397805,6756945,1.7856249238600987e-12,-3.8023310283789793,Powys,Brecknockshire,Ystradfellte
1219,"Bryn Euryn Camp, Rhos-On-Sea, Conwy (Bryn Eirin)",-417918,7039148,8.567519226598992e-13,-3.802877384050889,Conwy,Denbighshire,Rhos-on-Sea
1221,"Mynydd-y-Gaer, Conwy",-394085,7026262,9.673777808481237e-13,-3.8027941519430097,Conwy,Denbighshire,Llannefdydd
1222,"Llangenny Camp, Powys (Coed Cefn)",-347577,6774940,1.780916097795068e-12,-3.8023331877824993,Powys,Brecknockshire,The Vale of Grwyney
1223,"Gallt-y-Gog, Powys",-427920,6908351,1.6490846790966305e-12,-3.802395428560652,Powys,Montgomeryshire,Machynlleth
1224,"Fron Goch, Powys",-416377,6908837,1.6797289166254736e-12,-3.8023806421392634,Powys,Montgomeryshire,Glantwymyn
1225,"Corn y Fan, Powys",-387415,6801515,1.8916807738045034e-12,-3.802283468510785,Powys,Brecknockshire,Merthyr Cynog
1226,"Barmore, Argyll & Bute",-579343,7556948,8.418999154026037e-13,-3.8028891520582144,Argyll & Bute,Argyll,Kilmodan
1227,"Great Cumbrae Island, Down Craig, North Ayrshire",-545452,7514938,8.764395913122327e-13,-3.8028620141153597,North Ayrshire,Buteshire,Cumbrae
1228,"Bute, Kerrytonlia, Argyll & Bute",-557290,7512459,8.728738997400251e-13,-3.802864778799547,Argyll & Bute,Buteshire,Kingarth
1229,"Great Cumbrae, The Lorn, North Ayrshire",-550212,7508090,8.80862574362773e-13,-3.802858596222663,North Ayrshire,Buteshire,Cumbrae
1230,"Buachailean, Argyll & Bute",-557107,7536256,8.441185502959429e-13,-3.8028873844468425,Argyll & Bute,Argyll,Dunoon And Kilmun
1231,"Kildoon Hill, South Ayrshire",-521391,7426370,1.0426969536360554e-12,-3.8027414228851026,South Ayrshire,Ayrshire,Maybole
1232,"Hallowshean, South Ayrshire (Hollowshean Camp)",-530872,7423782,9.978074393966128e-13,-3.8027724966176253,South Ayrshire,Ayrshire,Kirkoswald
1233,"Captain's Bridge, Drummochreen, South Ayrshire",-523514,7419571,1.0349492955220603e-12,-3.802746714642913,South Ayrshire,Ayrshire,Dailly
1234,"Heads of Ayr, South Ayrshire (Bower Hill)",-523674,7446043,1.0167412859591466e-12,-3.8027592669344576,South Ayrshire,Ayrshire,Maybole
1235,"Bower Hill, South Ayrshire (Heads of Ayr)",-524561,7446202,1.0124437553568429e-12,-3.802762253720212,South Ayrshire,Ayrshire,Maybole
